time,dt,pos_x,pos_y,pos_z,vel_body_x,vel_body_y,vel_body_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,ang_acc_x,ang_acc_y,ang_acc_z,roll,pitch,yaw,qw,qx,qy,qz,pwm_1,pwm_2,pwm_3,pwm_4,total_thrust,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw,trajectory_type
103.760420,0.009927,-0.835451,-1.265910,-0.060212,-0.637694,0.134454,0.191984,-0.029933,-0.069094,-9.872825,-0.104552,0.013798,-0.080479,-0.104757,0.014799,-0.075169,0.018073,-0.038777,1.600805,-0.696133,-0.020204,0.007017,-0.717594,0.728597,0.730745,0.737493,0.734206,2.931041,-0.732929,-0.078453,0.009774,-0.087764,SYSTEM_IDENTIFICATION
103.770438,0.010018,-0.835451,-1.265910,-0.060212,-0.637694,0.134454,0.191984,-0.029933,-0.069094,-9.872825,-0.104552,0.013798,-0.080479,-0.104757,0.014799,-0.075169,0.018073,-0.038777,1.600805,-0.696133,-0.020204,0.007017,-0.717594,0.728597,0.730745,0.737493,0.734206,2.931041,-0.733786,-0.081335,0.018038,-0.088412,SYSTEM_IDENTIFICATION
103.780485,0.010047,-0.840575,-1.264060,-0.058639,-0.638135,0.137740,0.191479,-0.034688,-0.060351,-9.875629,-0.104094,0.015483,-0.079924,-0.104588,0.015838,-0.074203,0.017261,-0.038656,1.600190,-0.696363,-0.019876,0.007273,-0.717378,0.727078,0.732557,0.737063,0.735016,2.931714,-0.733853,-0.077692,0.014187,-0.088429,SYSTEM_IDENTIFICATION
103.790521,0.010036,-0.845700,-1.262200,-0.057071,-0.638567,0.141075,0.190912,-0.022421,-0.059181,-9.887352,-0.103448,0.017538,-0.079625,-0.102949,0.019169,-0.073953,0.016454,-0.038521,1.599578,-0.696592,-0.019544,0.007521,-0.717162,0.728789,0.732443,0.738059,0.735853,2.935144,-0.734458,-0.077889,0.017759,-0.088957,SYSTEM_IDENTIFICATION
103.800504,0.009983,-0.850827,-1.260331,-0.055507,-0.638918,0.144362,0.190198,-0.023787,-0.059181,-9.908854,-0.100785,0.017934,-0.080203,-0.100843,0.017562,-0.074492,0.015667,-0.038385,1.598962,-0.696821,-0.019219,0.007762,-0.716945,0.729776,0.732011,0.739034,0.735593,2.936413,-0.734550,-0.074565,0.013918,-0.089093,SYSTEM_IDENTIFICATION
103.810876,0.010372,-0.855954,-1.258452,-0.053951,-0.639211,0.147670,0.189448,-0.027393,-0.056890,-9.902966,-0.100157,0.017065,-0.080194,-0.099588,0.018561,-0.075449,0.014885,-0.038255,1.598345,-0.697051,-0.018898,0.008003,-0.716728,0.729126,0.733506,0.739072,0.736494,2.938199,-0.734551,-0.074537,0.013926,-0.089094,SYSTEM_IDENTIFICATION
103.820481,0.009605,-0.861062,-1.256492,-0.052399,-0.639445,0.150964,0.188688,-0.033374,-0.058147,-9.923077,-0.098974,0.018537,-0.081062,-0.098112,0.018132,-0.075943,0.014113,-0.038113,1.597718,-0.697284,-0.018575,0.008236,-0.716507,0.729346,0.733258,0.739079,0.736516,2.938199,-0.735272,-0.071659,0.013075,-0.089904,SYSTEM_IDENTIFICATION
103.830452,0.009971,-0.871278,-1.252547,-0.049315,-0.639648,0.157441,0.186894,-0.034499,-0.063233,-9.924620,-0.096761,0.018472,-0.081093,-0.097315,0.019211,-0.076049,0.012599,-0.037840,1.596460,-0.697751,-0.017944,0.008694,-0.716063,0.729476,0.734491,0.739792,0.737330,2.941089,-0.735481,-0.073786,0.017835,-0.089922,SYSTEM_IDENTIFICATION
103.840450,0.009998,-0.876384,-1.250561,-0.047783,-0.639686,0.160627,0.185927,-0.040661,-0.057203,-9.934660,-0.095869,0.019117,-0.081054,-0.093311,0.019348,-0.076110,0.011852,-0.037694,1.595829,-0.697985,-0.017628,0.008916,-0.715840,0.730840,0.733477,0.740058,0.737547,2.941922,-0.736224,-0.070603,0.016590,-0.090755,SYSTEM_IDENTIFICATION
103.850462,0.010012,-0.881447,-1.248503,-0.046267,-0.639623,0.163804,0.184892,-0.030200,-0.064524,-9.954832,-0.092588,0.018564,-0.081880,-0.092512,0.019560,-0.076310,0.011131,-0.037552,1.595191,-0.698221,-0.017323,0.009130,-0.715614,0.731156,0.734611,0.740873,0.738256,2.944896,-0.736543,-0.069399,0.017417,-0.090916,SYSTEM_IDENTIFICATION
103.860476,0.010014,-0.886507,-1.246437,-0.044761,-0.639481,0.167053,0.183754,-0.032728,-0.058436,-9.947639,-0.092111,0.019268,-0.081633,-0.091758,0.019692,-0.076578,0.010413,-0.037406,1.594553,-0.698457,-0.017017,0.009341,-0.715389,0.730972,0.734747,0.740905,0.738270,2.944896,-0.736920,-0.067638,0.016822,-0.091278,SYSTEM_IDENTIFICATION
103.870439,0.009963,-0.896623,-1.242279,-0.041772,-0.639022,0.173357,0.181419,-0.039429,-0.060904,-9.972673,-0.090564,0.019260,-0.082068,-0.090498,0.019826,-0.076251,0.008996,-0.037113,1.593265,-0.698931,-0.016411,0.009757,-0.714934,0.732237,0.734441,0.741954,0.738289,2.946922,-0.737099,-0.069726,0.021659,-0.091307,SYSTEM_IDENTIFICATION
103.880447,0.010008,-0.901637,-1.240133,-0.040295,-0.638703,0.176498,0.180152,-0.036369,-0.060080,-9.970674,-0.089461,0.019348,-0.082680,-0.089690,0.019670,-0.077326,0.008300,-0.036966,1.592616,-0.699170,-0.016112,0.009960,-0.714704,0.731622,0.735399,0.741770,0.738888,2.947680,-0.737839,-0.066927,0.020914,-0.092104,SYSTEM_IDENTIFICATION
103.890467,0.010020,-0.906649,-1.237979,-0.038828,-0.638299,0.179616,0.178825,-0.038391,-0.061670,-9.971951,-0.088143,0.019962,-0.083026,-0.087276,0.020439,-0.077651,0.007613,-0.036816,1.591963,-0.699410,-0.015815,0.010157,-0.714473,0.732912,0.735882,0.742747,0.739813,2.951354,-0.737993,-0.063086,0.017029,-0.092158,SYSTEM_IDENTIFICATION
103.900516,0.010049,-0.906649,-1.237979,-0.038828,-0.638299,0.179616,0.178825,-0.038391,-0.061670,-9.971951,-0.088143,0.019962,-0.083026,-0.087276,0.020439,-0.077651,0.007613,-0.036816,1.591963,-0.699410,-0.015815,0.010157,-0.714473,0.732912,0.735882,0.742747,0.739813,2.951354,-0.738182,-0.065259,0.021370,-0.092313,SYSTEM_IDENTIFICATION
103.910450,0.009934,-0.916662,-1.233646,-0.035924,-0.637340,0.185891,0.175999,-0.031207,-0.057236,-10.003283,-0.083816,0.022211,-0.083863,-0.083817,0.022283,-0.078463,0.006290,-0.036490,1.590647,-0.699893,-0.015229,0.010526,-0.714008,0.732423,0.736648,0.742296,0.740606,2.951973,-0.738736,-0.060055,0.016871,-0.092835,SYSTEM_IDENTIFICATION
103.920558,0.010108,-0.921620,-1.231408,-0.034498,-0.636731,0.189009,0.174482,-0.036572,-0.062939,-10.000963,-0.082621,0.021996,-0.082904,-0.082581,0.022925,-0.076993,0.005648,-0.036324,1.589993,-0.700132,-0.014941,0.010702,-0.713776,0.733262,0.736139,0.742828,0.740501,2.952729,-0.739241,-0.061065,0.022019,-0.093170,SYSTEM_IDENTIFICATION
103.930437,0.009879,-0.926573,-1.229162,-0.033084,-0.636103,0.192041,0.172972,-0.042053,-0.058172,-9.998932,-0.080401,0.022615,-0.083663,-0.080136,0.023192,-0.078631,0.005022,-0.036153,1.589332,-0.700374,-0.014658,0.010871,-0.713543,0.734553,0.736568,0.744172,0.741040,2.956332,-0.739402,-0.063315,0.026350,-0.093322,SYSTEM_IDENTIFICATION
103.940439,0.010002,-0.931523,-1.226909,-0.031687,-0.635444,0.195108,0.171374,-0.031034,-0.062541,-10.015426,-0.080176,0.022723,-0.083682,-0.080060,0.023232,-0.079186,0.004398,-0.035982,1.588670,-0.700616,-0.014374,0.011038,-0.713308,0.734787,0.736944,0.744808,0.741071,2.957609,-0.739839,-0.056066,0.016987,-0.093827,SYSTEM_IDENTIFICATION
103.950452,0.010013,-0.931523,-1.226909,-0.031687,-0.635444,0.195108,0.171374,-0.031034,-0.062541,-10.015426,-0.080176,0.022723,-0.083682,-0.080060,0.023232,-0.079186,0.004398,-0.035982,1.588670,-0.700616,-0.014374,0.011038,-0.713308,0.734787,0.736944,0.744808,0.741071,2.957609,-0.740398,-0.056642,0.020599,-0.094344,SYSTEM_IDENTIFICATION
103.960367,0.009915,-0.936469,-1.224648,-0.030303,-0.634706,0.198163,0.169714,-0.035605,-0.051206,-10.035335,-0.079606,0.022915,-0.085119,-0.077307,0.026575,-0.078237,0.003779,-0.035809,1.587996,-0.700862,-0.014092,0.011203,-0.713070,0.734287,0.739362,0.744812,0.743130,2.961590,-0.740626,-0.052919,0.016154,-0.094539,SYSTEM_IDENTIFICATION
103.970449,0.010082,-0.946253,-1.219819,-0.027641,-0.633067,0.204304,0.166191,-0.035605,-0.051206,-10.035335,-0.077729,0.026044,-0.084081,-0.077307,0.026575,-0.078237,0.002556,-0.035429,1.586648,-0.701354,-0.013521,0.011515,-0.712592,0.734287,0.739362,0.744812,0.743130,2.961590,-0.740774,-0.055233,0.020427,-0.094683,SYSTEM_IDENTIFICATION
103.980535,0.010086,-0.951140,-1.217426,-0.026324,-0.632141,0.207337,0.164352,-0.040556,-0.059419,-10.050648,-0.077139,0.026413,-0.084792,-0.076026,0.026617,-0.079623,0.001955,-0.035229,1.585975,-0.701599,-0.013235,0.011664,-0.712354,0.734787,0.739532,0.745511,0.743264,2.963094,-0.741489,-0.051948,0.020839,-0.095254,SYSTEM_IDENTIFICATION
103.990584,0.010049,-0.956021,-1.215041,-0.025017,-0.631175,0.210312,0.162400,-0.036281,-0.060246,-10.059086,-0.075727,0.025995,-0.084797,-0.076318,0.025223,-0.080005,0.001365,-0.035033,1.585301,-0.701844,-0.012954,0.011809,-0.712115,0.736205,0.739037,0.746829,0.742981,2.965053,-0.741732,-0.048848,0.016349,-0.095535,SYSTEM_IDENTIFICATION
104.001035,0.010451,-0.960864,-1.212610,-0.023742,-0.630128,0.213280,0.160354,-0.041319,-0.068459,-10.068762,-0.074757,0.024362,-0.085608,-0.073233,0.025005,-0.079970,0.000784,-0.034850,1.584620,-0.702091,-0.012681,0.011956,-0.711874,0.736090,0.739565,0.746745,0.743556,2.965956,-0.742247,-0.049223,0.019931,-0.096054,SYSTEM_IDENTIFICATION
104.010461,0.009426,-0.960864,-1.212610,-0.023742,-0.630128,0.213280,0.160354,-0.041319,-0.068459,-10.068762,-0.074757,0.024362,-0.085608,-0.073233,0.025005,-0.079970,0.000784,-0.034850,1.584620,-0.702091,-0.012681,0.011956,-0.711874,0.736090,0.739565,0.746745,0.743556,2.965956,-0.742484,-0.045828,0.015952,-0.096226,SYSTEM_IDENTIFICATION
104.020448,0.009987,-0.970532,-1.207753,-0.021270,-0.627834,0.219160,0.156034,-0.034189,-0.061601,-10.082764,-0.071168,0.024417,-0.085992,-0.071773,0.025530,-0.080499,-0.000334,-0.034487,1.583252,-0.702587,-0.012151,0.012235,-0.711389,0.736124,0.740973,0.747203,0.744686,2.968986,-0.742884,-0.043960,0.015351,-0.096602,SYSTEM_IDENTIFICATION
104.030441,0.009993,-0.975356,-1.205323,-0.020055,-0.626663,0.222050,0.153792,-0.042980,-0.065595,-10.093910,-0.070426,0.025822,-0.085893,-0.069249,0.027380,-0.080506,-0.000882,-0.034293,1.582567,-0.702835,-0.011885,0.012366,-0.711146,0.736196,0.741483,0.747163,0.745482,2.970325,-0.743048,-0.048489,0.024106,-0.096885,SYSTEM_IDENTIFICATION
104.040503,0.010062,-0.980147,-1.202832,-0.018878,-0.625374,0.224922,0.151488,-0.043368,-0.063991,-10.099684,-0.068355,0.026820,-0.086482,-0.067390,0.025387,-0.081515,-0.001413,-0.034090,1.581877,-0.703085,-0.011622,0.012488,-0.710902,0.737838,0.740739,0.748436,0.745177,2.972190,-0.743313,-0.044424,0.020121,-0.096985,SYSTEM_IDENTIFICATION
104.050438,0.009935,-0.984930,-1.200338,-0.017717,-0.624071,0.227746,0.149151,-0.041938,-0.065403,-10.104030,-0.066434,0.024362,-0.087234,-0.064731,0.024581,-0.081193,-0.001929,-0.033909,1.581180,-0.703336,-0.011372,0.012611,-0.710655,0.738102,0.740446,0.748352,0.745290,2.972190,-0.743314,-0.044369,0.020139,-0.096991,SYSTEM_IDENTIFICATION
104.060487,0.010049,-0.994475,-1.195339,-0.015443,-0.621375,0.233364,0.144359,-0.045766,-0.062564,-10.107623,-0.063646,0.024184,-0.088404,-0.063981,0.024174,-0.082822,-0.002920,-0.033544,1.579778,-0.703842,-0.010884,0.012843,-0.710157,0.737535,0.741545,0.748617,0.745560,2.973257,-0.744379,-0.040812,0.019530,-0.098094,SYSTEM_IDENTIFICATION
104.070501,0.010014,-0.999213,-1.192769,-0.014350,-0.619952,0.236118,0.141890,-0.042709,-0.064271,-10.116477,-0.062629,0.023781,-0.088067,-0.060921,0.025451,-0.082862,-0.003406,-0.033367,1.579073,-0.704096,-0.010646,0.012956,-0.709907,0.737790,0.744046,0.749330,0.747726,2.978892,-0.744723,-0.036737,0.014492,-0.098336,SYSTEM_IDENTIFICATION
104.080500,0.009999,-1.003944,-1.190194,-0.013296,-0.618500,0.238911,0.139393,-0.038558,-0.058599,-10.119386,-0.060084,0.024965,-0.087994,-0.059960,0.025456,-0.082124,-0.003872,-0.033181,1.578369,-0.704349,-0.010412,0.013060,-0.709657,0.737729,0.744080,0.749210,0.747873,2.978892,-0.744824,-0.041577,0.023254,-0.098606,SYSTEM_IDENTIFICATION
104.090582,0.010082,-1.013378,-1.185031,-0.011240,-0.615529,0.244424,0.134004,-0.036598,-0.059380,-10.154627,-0.058387,0.024512,-0.088902,-0.058557,0.024568,-0.083387,-0.004784,-0.032808,1.576949,-0.704859,-0.009948,0.013259,-0.709154,0.739284,0.742664,0.750323,0.747025,2.979295,-0.745485,-0.039005,0.024032,-0.099158,SYSTEM_IDENTIFICATION
104.100457,0.009875,-1.018043,-1.182378,-0.010255,-0.613994,0.247186,0.131243,-0.041663,-0.054720,-10.150402,-0.057709,0.024879,-0.088785,-0.057558,0.025465,-0.083337,-0.005231,-0.032623,1.576237,-0.705115,-0.009721,0.013356,-0.708901,0.739835,0.743392,0.750949,0.747763,2.981938,-0.745854,-0.034919,0.018972,-0.099404,SYSTEM_IDENTIFICATION
104.110660,0.010203,-1.022699,-1.179721,-0.009288,-0.612416,0.249936,0.128461,-0.036250,-0.055200,-10.155453,-0.054317,0.024693,-0.088908,-0.053960,0.024839,-0.083359,-0.005651,-0.032441,1.575524,-0.705370,-0.009503,0.013444,-0.708648,0.739768,0.744149,0.750769,0.748730,2.983417,-0.746155,-0.038624,0.028765,-0.099881,SYSTEM_IDENTIFICATION
104.120444,0.009784,-1.027347,-1.177058,-0.008341,-0.610809,0.252661,0.125597,-0.045135,-0.061826,-10.163457,-0.053045,0.025140,-0.088877,-0.052521,0.025195,-0.083836,-0.006061,-0.032255,1.574811,-0.705625,-0.009288,0.013527,-0.708395,0.741196,0.743248,0.751841,0.748333,2.984618,-0.746505,-0.034900,0.024186,-0.100097,SYSTEM_IDENTIFICATION
104.130451,0.010007,-1.031984,-1.174390,-0.007415,-0.609134,0.255286,0.122718,-0.041440,-0.064025,-10.172873,-0.051601,0.024991,-0.089487,-0.050281,0.027220,-0.084120,-0.006459,-0.032070,1.574093,-0.705882,-0.009077,0.013607,-0.708140,0.740583,0.744526,0.751410,0.749503,2.986021,-0.746870,-0.036046,0.028132,-0.100600,SYSTEM_IDENTIFICATION
104.140604,0.010153,-1.041138,-1.168904,-0.005665,-0.605620,0.260689,0.116789,-0.038980,-0.051591,-10.182289,-0.048602,0.027298,-0.090707,-0.048525,0.027601,-0.085911,-0.007216,-0.031667,1.572644,-0.706401,-0.008657,0.013738,-0.707626,0.741488,0.744314,0.752049,0.749586,2.987436,-0.746870,-0.036047,0.028134,-0.100600,SYSTEM_IDENTIFICATION
104.150472,0.009868,-1.045701,-1.166154,-0.004822,-0.603848,0.263351,0.113702,-0.038222,-0.060984,-10.196539,-0.046700,0.028932,-0.091617,-0.047391,0.030002,-0.086049,-0.007576,-0.031452,1.571908,-0.706663,-0.008449,0.013793,-0.707365,0.741152,0.744672,0.751805,0.749807,2.987436,-0.747465,-0.036786,0.032905,-0.101383,SYSTEM_IDENTIFICATION
104.160645,0.010173,-1.050253,-1.163399,-0.004000,-0.602032,0.265927,0.110571,-0.044722,-0.057587,-10.192135,-0.046866,0.029276,-0.091095,-0.044433,0.029808,-0.084610,-0.007937,-0.031234,1.571176,-0.706924,-0.008239,0.013847,-0.707106,0.742741,0.744229,0.752675,0.750214,2.989860,-0.747817,-0.034967,0.032675,-0.101667,SYSTEM_IDENTIFICATION
104.170503,0.009858,-1.054747,-1.160564,-0.003217,-0.600148,0.268537,0.107452,-0.042894,-0.057825,-10.201045,-0.043602,0.029566,-0.090623,-0.043205,0.030641,-0.085825,-0.008271,-0.031014,1.570448,-0.707184,-0.008038,0.013890,-0.706847,0.742677,0.744259,0.752528,0.750395,2.989860,-0.747808,-0.034513,0.033139,-0.101586,SYSTEM_IDENTIFICATION
104.180469,0.009966,-1.063705,-1.154883,-0.001717,-0.596377,0.273717,0.100912,-0.037558,-0.055083,-10.225576,-0.042358,0.032153,-0.091315,-0.042741,0.033578,-0.085861,-0.008927,-0.030549,1.568981,-0.707707,-0.007632,0.013963,-0.706327,0.742079,0.745514,0.752518,0.751159,2.991269,-0.748144,-0.033941,0.032379,-0.102005,SYSTEM_IDENTIFICATION
104.190468,0.009999,-1.068169,-1.152036,-0.001002,-0.594410,0.276228,0.097656,-0.049074,-0.059757,-10.216459,-0.042069,0.034627,-0.091365,-0.040956,0.034323,-0.086172,-0.009250,-0.030290,1.568246,-0.707969,-0.007421,0.013988,-0.706066,0.742935,0.745821,0.753303,0.751655,2.993714,-0.748429,-0.033185,0.032725,-0.102322,SYSTEM_IDENTIFICATION
104.200376,0.009908,-1.068169,-1.152036,-0.001002,-0.594410,0.276228,0.097656,-0.043343,-0.062415,-10.228099,-0.042069,0.034627,-0.091365,-0.041100,0.034536,-0.086320,-0.009250,-0.030290,1.568246,-0.707969,-0.007421,0.013988,-0.706066,0.742896,0.745824,0.753481,0.751513,2.993714,-0.749053,-0.030661,0.032664,-0.102927,SYSTEM_IDENTIFICATION
104.210457,0.010081,-1.072622,-1.149185,-0.000312,-0.592451,0.278680,0.094332,-0.043343,-0.062415,-10.228099,-0.040285,0.033586,-0.091424,-0.041100,0.034536,-0.086320,-0.009559,-0.030039,1.567510,-0.708230,-0.007217,0.014011,-0.705805,0.742896,0.745824,0.753481,0.751513,2.993714,-0.748963,-0.033394,0.036829,-0.103042,SYSTEM_IDENTIFICATION
104.221912,0.011455,-1.077008,-1.146264,0.000326,-0.590404,0.281197,0.090936,-0.044205,-0.057262,-10.228298,-0.040858,0.034505,-0.092110,-0.040837,0.035500,-0.085934,-0.009873,-0.029780,1.566769,-0.708494,-0.007010,0.014033,-0.705543,0.743050,0.746873,0.754081,0.752210,2.996213,-0.749743,-0.028310,0.031179,-0.103643,SYSTEM_IDENTIFICATION
104.230451,0.008539,-1.085749,-1.140413,0.001530,-0.586339,0.286024,0.084048,-0.055875,-0.054723,-10.238623,-0.040713,0.036158,-0.092691,-0.041146,0.036552,-0.087359,-0.010496,-0.029244,1.565284,-0.709022,-0.006590,0.014067,-0.705016,0.743409,0.746298,0.754207,0.751938,2.995852,-0.749625,-0.030933,0.035462,-0.103761,SYSTEM_IDENTIFICATION
104.240524,0.010073,-1.090104,-1.137484,0.002096,-0.584228,0.288397,0.080524,-0.044924,-0.063902,-10.243572,-0.039684,0.035640,-0.093913,-0.040287,0.035952,-0.087885,-0.010800,-0.028978,1.564528,-0.709290,-0.006382,0.014083,-0.704747,0.743582,0.747671,0.754856,0.752863,2.998972,-0.749795,-0.032449,0.039126,-0.104198,SYSTEM_IDENTIFICATION
104.250363,0.009839,-1.094386,-1.134484,0.002604,-0.582109,0.290764,0.076944,-0.049515,-0.055203,-10.264026,-0.038820,0.036487,-0.093156,-0.039596,0.036622,-0.088087,-0.011098,-0.028704,1.563778,-0.709556,-0.006175,0.014093,-0.704481,0.744003,0.746986,0.754806,0.752700,2.998494,-0.750368,-0.029569,0.038530,-0.104801,SYSTEM_IDENTIFICATION
104.260415,0.010052,-1.107166,-1.125470,0.003939,-0.575440,0.297807,0.066002,-0.047360,-0.065303,-10.254530,-0.034413,0.038319,-0.094573,-0.034387,0.038862,-0.089717,-0.011934,-0.027856,1.561497,-0.710364,-0.005564,0.014093,-0.703672,0.745020,0.747430,0.755244,0.753779,3.001474,-0.750606,-0.028636,0.038569,-0.105119,SYSTEM_IDENTIFICATION
104.270411,0.009996,-1.107166,-1.125470,0.003939,-0.575440,0.297807,0.066002,-0.047156,-0.058660,-10.273567,-0.034413,0.038319,-0.094573,-0.035694,0.041218,-0.089542,-0.011934,-0.027856,1.561497,-0.710364,-0.005564,0.014093,-0.703672,0.745020,0.747430,0.755244,0.753779,3.001474,-0.750708,-0.030111,0.042068,-0.105552,SYSTEM_IDENTIFICATION
104.280455,0.010044,-1.115479,-1.119332,0.004624,-0.570798,0.302356,0.058463,-0.045528,-0.055074,-10.278894,-0.033607,0.040841,-0.096201,-0.034301,0.041302,-0.089594,-0.012462,-0.027246,1.559956,-0.710909,-0.005151,0.014066,-0.703125,0.745510,0.747618,0.755915,0.753790,3.002832,-0.751213,-0.025424,0.037264,-0.105754,SYSTEM_IDENTIFICATION
104.290430,0.009975,-1.123749,-1.113187,0.005205,-0.566182,0.306805,0.050717,-0.039408,-0.058198,-10.288600,-0.033796,0.040792,-0.097067,-0.034128,0.041106,-0.091170,-0.012985,-0.026635,1.558403,-0.711457,-0.004739,0.014037,-0.702573,0.745704,0.748052,0.756420,0.753869,3.004045,-0.751228,-0.026981,0.041142,-0.106159,SYSTEM_IDENTIFICATION
104.300435,0.010005,-1.127790,-1.110048,0.005425,-0.563803,0.308983,0.046742,-0.049866,-0.051226,-10.296440,-0.033676,0.041252,-0.096028,-0.034176,0.042411,-0.091186,-0.013244,-0.026325,1.557629,-0.711731,-0.004533,0.014019,-0.702298,0.745486,0.748697,0.756395,0.754335,3.004914,-0.751263,-0.028242,0.044432,-0.106585,SYSTEM_IDENTIFICATION
104.310434,0.009999,-1.131821,-1.106909,0.005617,-0.561395,0.311121,0.042739,-0.053890,-0.062020,-10.303517,-0.033261,0.042768,-0.096763,-0.032934,0.043194,-0.090490,-0.013502,-0.026004,1.556849,-0.712006,-0.004323,0.013997,-0.702021,0.745472,0.748714,0.756113,0.754622,3.004921,-0.751493,-0.026187,0.044172,-0.106859,SYSTEM_IDENTIFICATION
104.321733,0.011299,-1.135841,-1.103769,0.005784,-0.558915,0.313240,0.038736,-0.048984,-0.064547,-10.284603,-0.032834,0.043300,-0.096355,-0.033404,0.044735,-0.090832,-0.013756,-0.025679,1.556072,-0.712280,-0.004113,0.013972,-0.701744,0.745665,0.748976,0.756671,0.754626,3.005937,-0.751787,-0.024504,0.042843,-0.107221,SYSTEM_IDENTIFICATION
104.330448,0.008715,-1.139850,-1.100628,0.005924,-0.556439,0.315289,0.034841,-0.047448,-0.057743,-10.292748,-0.032697,0.044989,-0.096189,-0.032166,0.046997,-0.090819,-0.014009,-0.025340,1.555296,-0.712553,-0.003898,0.013942,-0.701469,0.745541,0.749071,0.756244,0.755081,3.005937,-0.751980,-0.023345,0.042527,-0.107531,SYSTEM_IDENTIFICATION
104.340596,0.010148,-1.147671,-1.094201,0.006054,-0.551399,0.319463,0.026736,-0.043692,-0.053444,-10.310858,-0.029835,0.046511,-0.098922,-0.029849,0.047508,-0.093234,-0.014483,-0.024641,1.553716,-0.713109,-0.003473,0.013862,-0.700907,0.745968,0.749665,0.756528,0.755759,3.007919,-0.752287,-0.021547,0.041030,-0.107897,SYSTEM_IDENTIFICATION
104.350459,0.009863,-1.151566,-1.090987,0.006078,-0.548935,0.321492,0.022613,-0.047665,-0.045040,-10.313148,-0.029796,0.047902,-0.097639,-0.030491,0.048418,-0.092044,-0.014714,-0.024281,1.552928,-0.713387,-0.003259,0.013816,-0.700627,0.745699,0.750531,0.756849,0.756067,3.009146,-0.752238,-0.022248,0.043989,-0.108332,SYSTEM_IDENTIFICATION
104.360449,0.009990,-1.155451,-1.087774,0.006074,-0.546398,0.323429,0.018471,-0.053499,-0.061432,-10.313780,-0.029814,0.048261,-0.098613,-0.028989,0.048839,-0.092909,-0.014946,-0.023917,1.552132,-0.713666,-0.003043,0.013768,-0.700344,0.746284,0.749832,0.757107,0.755729,3.008952,-0.752401,-0.020490,0.043858,-0.108568,SYSTEM_IDENTIFICATION
104.370444,0.009995,-1.159254,-1.084489,0.006012,-0.543745,0.325375,0.014331,-0.052799,-0.054686,-10.322149,-0.028467,0.047930,-0.098476,-0.027539,0.047433,-0.093914,-0.015167,-0.023556,1.551338,-0.713945,-0.002833,0.013718,-0.700061,0.746583,0.750452,0.757527,0.756223,3.010786,-0.752617,-0.018316,0.043122,-0.108841,SYSTEM_IDENTIFICATION
104.380441,0.009997,-1.166828,-1.077924,0.005815,-0.538502,0.329130,0.005880,-0.048706,-0.051553,-10.332323,-0.026035,0.047122,-0.099180,-0.025918,0.047290,-0.093891,-0.015578,-0.022851,1.549734,-0.714508,-0.002428,0.013612,-0.699491,0.746928,0.749959,0.757615,0.756004,3.010507,-0.752905,-0.017067,0.041166,-0.109257,SYSTEM_IDENTIFICATION
104.390494,0.010053,-1.170600,-1.074643,0.005673,-0.535879,0.330969,0.001591,-0.042729,-0.054393,-10.331627,-0.024365,0.045857,-0.099124,-0.025031,0.046162,-0.094671,-0.015768,-0.022508,1.548935,-0.714788,-0.002235,0.013557,-0.699206,0.746996,0.750426,0.758055,0.756144,3.011621,-0.752793,-0.017791,0.043944,-0.109663,SYSTEM_IDENTIFICATION
104.400447,0.009953,-1.174280,-1.071291,0.005466,-0.533174,0.332852,-0.002683,-0.051261,-0.054529,-10.326096,-0.024786,0.045485,-0.099681,-0.024419,0.045771,-0.093451,-0.015961,-0.022168,1.548131,-0.715070,-0.002042,0.013504,-0.698920,0.747119,0.750053,0.758093,0.755907,3.011171,-0.752938,-0.016026,0.043802,-0.109905,SYSTEM_IDENTIFICATION
